#sample	CD24	NBR2	CACNG3	CENPE	CENPF	FUT9	IQGAP2	TMSB15A	FAM107A	SLC38A10	SEZ6	MITD1	TMEM155	CSRP2	NKAIN2	ACSBG1	MLC1	SATB2	GABRA1	GFAP	GJA1	GLI3	TNC	APOE	KCNK1	TM4SF1	MGST1	NELL2	NUSAP1	GULP1	BACH2	RYR3	NEUROD6	MRPS5	SLA	SSRP1	TFAP2C	TOP2A	VCAM1	VIM	LRRC2	SH3TC2	FAT4	VASH2	CSRNP3	MROH9	EOMES	ADGRV1	ENC1	IFITM1
K562:K562:21		3393.89	1563.7	5677.19	609.06	3645.52	1712.57	678.15	1642.84	1292.13	1681.46	1389.54	4828.07	1456.15	2540.25	5639.27	29703.41	8888.81	4171.83	3134.55	2396.67	12685.71	17103.52	2836.47	1369.02	1252.96	3496.22	2628.72	5498.5	1269.41	2033.51	2160.19	893.57	946.31	0	75.66	3935.39	4106.93	1085.65	1705.73	2592.68	3399.1	1331.74	0	2790.69	3136.42	3064.07	1688.05	3346.33	2142.36	1865.63	1501.53	5518.45	2709.92	1557.68	2691.8	2387.35	2096.97	1627.48	1862.39	5107.98	1876.26	1970.56	2617.67	2408.67	2807.18	1760.92	1607.3	1441.77	2657.83	7921.05	3759.52	5189.78	1967.94	3176.2	2997.81	5883.25	5193.92	2164.05	3710.8	4030.41	3006.78	2824.06	4741.06	2307.06	1619.56	2475.06	14027.09	3371.18	1672.39	1989.49	3016.37	3414.34	1674.7	3257.7	1112.06	3060.32	2481.2	1646.67	5804	2549.66	1288.34	3574.74	2911.7	475.32	41.52	3940.11	2708.81	2515.43	0	1073.16	2742.55	0	427.38	2988.18	5721.02	931.68	24.05	4796.91	2126.7	2937.1	4074.33
K562:K562:22		2138.2	911.05	3693.66	860.65	4153.19	1513.41	589.86	998.89	1305.73	2425.17	1655.21	5005.12	1002.46	2681	6690.93	24352.25	8515.22	4268.81	3832.49	2862.36	20352.68	35692.08	2948	1295.77	1872.47	5038.59	2398.08	3072	1352.45	1951.46	2391.32	509.65	274.58	0	2.36	4670.12	5738.06	1044.96	1254.04	2443.79	6383.66	1848.3	0	2658.2	2542.24	2775.47	1960.93	1625.17	2401.5	2052.34	1054.77	3484.46	1926.81	2190.06	1830.47	2121.39	1975.85	1802.83	2223.99	4555.73	1920.66	1942.57	2624.15	2367.76	2973.39	1926.12	2044.27	1437.83	2551.17	9156.83	3800.25	4109.39	2018.24	3466.07	2617.8	5587.47	6120.41	2563.3	3506.91	2740.47	2668.67	2556.98	4893.19	2195.08	1915.16	1584.7	12115.65	2246.08	2250.82	1724.33	2630.18	3320.6	1840.19	2691.54	1291.33	2307.34	3018.03	1467.28	4290.44	2944.03	1696.16	2796.69	3021.33	443.48	16.83	2753.78	2214.7	2347.73	0	1406.31	2865.21	0	248.72	1612.3	5607.68	1100.6	0.89	3810.85	1808.06	2294.66	3370.33
K562:K562:23		2655.06	850.07	3993.84	1039.68	3225.2	1488	870.69	1522.82	1589.66	1432.54	1510.97	6148.47	1247.07	2571.04	7678.06	20706.17	6825.79	5143.91	4074.66	2021.88	17986.86	25335.8	1569.9	1854.28	1169.83	4469.5	3889.27	3594.64	2118.2	1858.35	2198.19	779.88	985.21	0	0	3789.76	3310.47	1022.7	1402.99	2345.85	5438.84	1319.05	31.24	2659.33	2347.14	2309.79	2350.6	3108.82	2704.75	2390.63	1576.53	4711.73	2810.52	3221.28	2337.05	3099.98	2549.91	2174.51	2166.6	5440.17	2502.6	2534.75	3122.63	3107.23	3278.93	2023.53	2059.12	1779.52	2962.68	10978.14	4520.51	5322.29	2865.62	4251.62	3884.96	6759.56	6164.72	2861.08	4501.03	3561.6	3090.65	3258.2	6149.27	2927.45	1760.92	2030.6	15252.02	2899.39	1891.39	1798.36	2958.48	3702.13	1885.15	4012.42	1424.57	3372.23	3239.94	1902.94	6049.37	3671.96	1872.87	3745.92	2968.95	845.1	23.91	3286.09	1637.99	1902.64	0	1542.61	2517.36	0	293.39	1713.3	5127.72	1034.91	6.16	4400.64	2429.67	2714.02	3288.09
K562:K562:24		1397.92	649.97	3983.87	916.6	2653.46	2467.82	723.63	1112.61	1415.3	1686.74	2014.04	4325.59	1809.72	1885.9	4089.31	19623.75	4224.34	3712.84	3640.06	3623.89	13404.04	15791.81	8473.18	1553.7	1244.26	4094.24	2136.11	5553.8	942.48	1304.34	2770.88	397.68	814.72	0	11.39	8128.37	8284.42	1007.51	1335.55	2079.26	4232.99	1942.55	0	1691.21	2574.18	2316.61	1880.62	1790.13	2760.41	1932.26	1652.74	4450.86	3972.58	2015.82	4515.18	3395.92	3139.35	2744.61	2210.22	3614.96	2670.81	2399.85	2877.18	2493.46	2690.97	2242.74	1611.25	1834.39	2285.92	10401.72	3493.25	5052.26	2099.13	3098.56	3154.18	6089.95	5660.14	2525.15	4509.48	2537.93	2842.39	3110.45	5239.37	1446.05	1935.57	1959.81	15254.51	2916.44	1402.42	1348.82	3172.45	3123.1	1861.45	2910.55	1319.34	2830.91	3146.71	1392.81	2015.99	3341.46	1973.94	3547.57	2085.88	910.1	57.66	2768.5	1684.65	3020.32	0	2283.87	3419.53	0	434.74	1693.98	3413.56	1140.35	45.82	4247.07	1935.72	2542.51	3219.9
K562:K562:25		2454.21	574.24	4906.12	772.02	4158.36	1251.37	603.67	1098.16	716.23	3153.58	1893.05	5665.04	1126.58	1953.41	6567.74	17127.03	7000.27	4119.8	5517.68	3101.83	27986.41	42536.92	4995.07	1583.21	717.55	4264.67	1175.17	3109.01	309.99	991	2230.5	312.13	709.51	0	0	5286.05	5917.27	780.32	1091.38	1869.91	3470.59	1814.29	1.05	2002.14	2682.72	1529.13	1423.23	2340.76	2092.07	1720.47	1190.45	5676.51	2581.35	2143.07	2568.91	1929.97	1850.39	1474.97	1519.07	5803.08	2076.12	1740.16	2894.79	2029.97	2948.97	1520.14	1648.62	1304.92	3514.26	9375.96	3448.18	4372.28	1420.87	3972.27	2641.5	6445.74	4918.32	2382.02	3339.5	3222.51	2282.69	2664.31	4732.09	2337.68	1190.8	1797.96	12086.19	2944.1	1743.51	1332.49	2756.67	2540.93	1626.85	2615.23	1500.28	2760.76	2392.6	1239.37	4198.24	2540.08	1288.25	3617.55	3658.88	545.37	110.48	4375.63	1612.02	2094.52	0	1364.55	3409.2	0	117.66	717.97	5581.85	847.3	169.77	4623.14	2694.84	2389.25	4181.15
K562:K562:26		2873.81	3148.86	6778.21	866.69	3686.52	1198.63	1072.84	3054.94	1498.65	1874.04	1254.82	4946.53	1334.56	1831.44	7592.73	24094.08	7980.25	4553.26	3577.91	2827.64	11051.13	17525.58	315.29	1823.83	2416.33	5125.75	5603.97	7409.17	919.06	4361.44	2839.53	400.75	1502.56	0	0	3444.09	3464.53	827.74	803.7	1809.46	5585.44	2269.86	0	2659.75	3616.81	2296.81	1930.34	2171.78	2202.78	2053.63	2146.45	4882.02	3883.88	2679.51	3017.28	3898.33	2802.79	3870.69	1653.69	4992.09	2357.6	2131.44	2798.57	3116.88	2695.17	2286.03	2044.45	1653.98	2763.5	8232.84	5092.89	6101.58	1585.7	2903.39	3515.98	6121.07	5271.98	2135.03	4044.5	3300.37	2765.77	3778.25	5264.7	2700.14	1736.15	1679.92	13308.92	2492.88	1783.47	1726.09	3274.24	3629.13	1670.25	2170.18	1576.97	2593.33	3207.18	1742.15	3152.83	3478.19	1677.72	3546.69	2485.77	757.54	83.3	2986.37	1747.31	3194.57	0	1376.83	3177.84	0	681.88	3088.85	5511.54	1225.8	94.89	5109.79	1670.39	2734.79	3499.35
K562:K562:27		3013.79	1882.98	5748.66	1046.02	3674.07	1717.94	957.62	1078.61	1029.32	1955.92	1344.63	5563.83	1221.87	2454.08	6833.3	24820.7	7459.44	4538.42	2934.97	2703.53	25050.89	37923.05	9851.16	1405.53	1414.43	4490.09	2004.84	4235.77	1630.84	1675.93	2050.45	422.85	625.07	0	4.26	3850.76	4496.7	715.94	1285.01	1962.02	4071.18	1832.48	0	2666.92	2734.51	2272.82	1633.77	2112.16	2186.87	1671.12	1459.91	4382.62	2185.57	1409.7	2696.54	2401.17	2222.96	1680.67	1830.06	4624.02	2197.12	1653.03	2670.87	2181.39	2646.08	1764.73	1776	1478.13	2310.26	9536.08	3348.95	4497.9	2007.89	3659.6	3151.47	7107.78	5287.07	2136.14	4424.83	3519.33	2744.97	2607.06	4993.61	2335.39	1631.65	1507.26	13876.65	2366.02	1337.38	1473.38	2490.57	3209.45	1452.48	2689.16	1172.16	3021.14	2792.89	1832.96	3755.22	3098.17	1812.06	4409.72	2852.51	533.84	69.33	3140.41	2082.19	2403.43	0.16	1367.49	2382.9	0	94.48	2720.89	4670.05	941.59	2.87	5313.21	2073.65	2857.77	3240.27
K562:K562:28		2319.42	1497.62	6257.95	1215.57	5296.12	1619.69	888.96	1040.04	1067.08	2816.11	1251.09	5342.14	1565.85	1889.19	8210.61	22493.27	7759.74	3459	3226.14	3482.49	11508.52	18336.3	9714.22	1992.45	1304.07	5553.37	2779.77	6552.47	248.59	2096.98	2773.91	198	545.19	0	0	3396.22	3747.09	1314.34	1443.11	2482.38	5219.34	1619.5	0	3756.32	3421.98	1745.86	1298.23	2325.31	2442.59	1909.87	1375.17	4111.41	2317.9	1926.72	2820.29	2371.06	2601.33	1764.92	2358.16	3934.44	2502.89	1181.82	3122.69	2561.6	2787.56	1664.84	1832.58	1422.52	2484.66	8083.08	3793.95	4532.81	1828.78	3728.12	2938.91	5962.37	5468.74	2259.42	4065.35	3198.39	2385.96	3083.23	4785.46	2195.47	1499.84	2163.26	13730.69	2634	2109.46	1310.01	2871.88	3178.24	1677.16	3074.54	1180.43	3100.52	2587.44	1203.21	4077.14	2308.76	1965.13	3660.86	2703	713.34	46.29	3058.21	2006.09	2958.21	0	1432.41	2754.84	0	118.42	1892.45	4812.33	605.82	1.05	4849.22	2185.75	2990.5	4276.68
K562:K562:29		1510.9	556.22	3487.5	920.78	3604.67	1573.52	564.17	1765.17	1449.46	2500.22	2022.96	5275.04	1079.65	2499.66	6818.23	18746.51	8237.5	5389.85	4584.32	3121.39	21234.93	31609.77	9906.88	1489.62	1078.33	5466.74	3452.96	6880.83	151.51	1784.79	2873.49	268.71	942.51	0	0	4325.09	5133.13	720.58	1177.73	1644.66	5273.95	1994.03	0	1957	3385.12	2227.25	1667.35	3095.41	2496.04	2106.96	1639.64	3785.69	3794.33	2202.75	2629.03	3477.08	3512.2	2334.93	2007	4508.29	2496.95	1894.65	2806.18	2213.42	3149.67	1606.07	1877.16	1519.78	2433.41	8425.58	4032.93	4473.66	2126.31	4049.52	2754.96	5526.3	5744.46	2212.51	3562.81	3162.94	2746.64	3411.21	4425.17	1863.82	2200.91	2013.73	13886.76	2617.12	1549.15	1547.51	2669.77	3247.36	1833.83	2947.57	1183.17	3223.22	3299.56	1422.91	4873.4	3146.46	1856.94	3753.99	2089.54	473.33	6.19	2728.47	2490.14	2680.81	0	1425.45	2424.99	0	143.89	1842.34	4842.01	804.81	3.22	4950.27	2760.74	1859.42	4064.6
K562:K562:30		1712.14	917.21	3435.14	1249.85	3398.84	1408.66	676.25	2236.76	1194.67	2287.35	1593.02	5747.97	1239	2489.91	4995.52	19474.37	5738.49	4143.69	4299.68	2271.91	29261.25	46266.96	10459.01	1920.2	1840.16	3856.96	4085.3	4269.9	1900.02	1592.23	2774.69	92.24	973.01	0	10.25	5805.94	6810.76	504.46	1055.76	2561.61	4749.64	1746.01	2.4	2068.94	3326.3	2106.85	2101.22	2784.11	2257.8	2245.13	1608.46	6285.35	2604.01	2606.37	2705.14	2497.8	2190.28	1614.21	1586.48	4057.07	2247.65	2101.03	2735.04	2379.95	2924.49	2494.19	1842.96	1359.25	2630.52	8417.02	4783.64	4458.99	2012.04	3468.53	2998.98	6354.42	5320.47	2586.45	3180.23	3649.27	2434.08	3027.86	5082.55	1481.93	1855.48	2012.03	14007.88	2728.55	2166.23	1502.34	3194.4	3380.55	1707.19	4013.75	1555.54	3412.86	3108.78	1035.21	4415.46	2904.46	1442.88	3842.93	2853.15	364.66	9.14	2833.62	1645.52	2931.4	0	1154.17	3395.43	0	84.95	1254.82	4561.39	878.5	1.16	4351.56	2681.47	2157.75	3399.71
K562:K562:31		1219.15	359.59	4022.02	709.99	3001.69	1781.02	653.9	1359.35	852.21	2536.5	1070.79	4830.54	812.46	2337.1	6542.29	28221.22	6176.4	3880.96	5068.51	1902.21	26926.71	57149.72	2014.83	1995.28	2552.99	4905.11	5108.39	4895.39	73.38	1408.76	2450.97	56.64	741.81	0	28	4012.47	4907.13	815.04	596.25	1976.38	5743.32	1882.1	0	1970.68	2714.43	2142.24	1492.15	2349.32	2496.79	1744.16	1342.28	4522.28	2869.94	1811.79	3250.55	2241.98	1942.71	1705.22	1752.24	4706.47	2425.04	2465.36	2586.31	2101.36	2803.24	2080.74	1889.89	1698.95	2062.93	8419.17	3890.79	5292.4	1993.97	3307.42	3319.5	7128.22	5103.69	1786.79	3596.19	3631.23	2702.7	3195.11	4849.97	1680.34	1923.94	2190.36	13046.54	2156.3	1652.48	2015.4	3484.25	3069.86	1917.51	3359.69	1120.56	3258.62	2665.12	907.4	5424.24	2987.96	1925.41	3564.22	3038.47	403.74	19.95	2618.2	1624.69	2341.81	0	944.78	2431.97	0	83.22	793.92	3817.26	1093.63	10.34	3715.63	1871.21	2533	4073.09
K562:K562:32		2050.43	1073.58	2628.91	929.3	3850.87	1898	467.77	1688.9	1325.82	2258.49	2037.46	5098.43	1291.36	1813.04	4534.78	23412.61	7153.43	4249.69	5820.91	3770.92	22213.42	39927.06	9501.36	2020.69	1362.91	4154.27	1821.24	3971.96	1281.7	1636.29	2142.67	226.79	678.78	0	13.69	2978.21	2923.41	1046.15	781.33	3198.18	4608.95	1696.62	0	2807.43	2929.64	2438.01	1640.51	2495.27	2529.95	1743.95	1598.19	3327.1	2546.83	967.79	3406.02	2322.13	2745.95	2311.43	2067.05	3935.61	2515.59	1808.75	3725.33	2301.17	3428.63	1715.77	2421.07	1476.7	2617.16	10915.84	4386.57	5703.46	1342.5	3053.82	2492.68	4958.73	4539.44	2412.92	4010.67	3032.67	2695.7	3289.46	5007.41	2459.61	1905.2	1986.91	13052.59	2868.19	2116.04	1821.96	3585.29	3539.9	2095.78	3186.98	1521.2	2219.96	3257.33	1478.22	3139.13	3839.5	1625.27	3984.71	3037.8	791.72	92.65	3367.61	2056.45	3083.58	0	1402.36	3070.84	0	73.73	1622.04	3693.36	1030.03	2.06	4017.51	1960.3	2134.82	3535.12
K562:K562:33		2156.65	1345.63	4538.8	1277.44	4254.8	1803.4	612.01	1231.19	1241.88	2314.86	1390.24	4841.71	1295.24	2533.47	6969.6	23442.32	8589.04	3519.08	2735.03	2977.81	22577.12	38747.2	5985.68	2078.9	1387.49	3814.03	2006.29	3017.34	2350.69	1909.71	3009.06	240.8	779.85	0	0	4258.96	4966.93	1153.91	1302.44	2671.03	4093.51	1603.44	1.11	2454.09	2915.39	1785.51	1232.09	2046.77	2305.77	1808.05	775.68	4963.92	2484.94	1991.86	2543.5	1616.33	2097.3	1593.52	2316.23	3538.74	2514.78	1829.41	2898.86	2093.7	2562.25	1919.1	1899.84	1176.21	2422.04	8292.1	3381.24	3754.29	1898.54	3462.83	3218.19	5639.81	4701.62	2774.19	3458.01	3024.04	2238.39	2927.16	4624.97	1912.02	1864.62	1782.02	10549.07	2562.37	1557.18	1543.52	2724.91	2744.8	1593.32	2535.72	1265.85	2792.19	2564.41	1303.05	3422.12	2776.18	1511.13	3236.8	2695.45	428.03	112.47	2857.02	1928.11	3017.13	0.18	1851.56	2786.09	0	176.66	1711.28	5884.53	1011.91	27.43	4146.48	1809.8	2761.94	4242.4
K562:K562:34		1691.67	1649.2	3457.99	697.51	3703.12	1693.56	794.66	1126.66	1000.67	2409.22	1533.61	5354.34	1070.42	2277.69	5726.59	18906.53	6512.69	4297.08	3517.11	2887.76	12875.62	15910.03	3149.86	2338.59	1224.65	4084.83	3158.93	3611.86	385.36	1818.75	2804.82	383.36	379.54	0	0	3910.18	5098.16	761.74	959.56	2955.67	5173.44	1973.63	0	2631.69	2868.38	1939.89	1473.22	2268.77	2692.59	2140.79	1768.16	4189.42	2781.97	4138.81	1708.51	2436.72	2419.81	2440.41	1906.87	4899.2	2531.24	2417.48	3732.56	3052.94	2986.61	1989.03	2006.99	1636.95	3047.55	11021.8	5314.51	6415.27	2179.63	3997.45	4391.98	6730.48	5019.82	2735.07	4153.01	3518.01	3064.13	2947.86	5604.34	2281.5	1818.97	1949.79	15690.82	3208.36	2184.6	1891.72	3414.32	2964.11	1803.62	3150.01	1395.27	3645.29	2748.78	1243.45	4877.72	2863.49	1796.62	3921.96	3264.1	268.03	212.74	2230.98	2285.8	3165.65	0	1177.58	3304.73	0	188.58	2147.86	4760.37	891.02	0.68	5221.71	1075.88	3157.66	4874.17
K562:K562:35		984.32	1474.11	2894.79	818.73	3021.12	2369.66	760.18	1312.95	799.34	2150.89	1576.85	5762.45	1153.43	2201.71	5583.73	23286.64	7937.92	4929.48	3425.97	2916.63	38127.72	65478.45	14287.81	1906.89	1548.77	4845.98	2380.42	2320.08	3222.58	1777.12	2546.66	170.9	501.21	0	0	3669.55	4488.85	882.21	1001.75	2224.02	5924.79	1804.53	1.94	2025.53	3097.29	2537.04	2104.86	2615.91	2522.49	2220.47	1324.49	3855.12	3148.21	1423.3	3376.03	2212.83	1976.97	1497.36	1513.56	5147.4	2489.4	1854.48	2821.65	2682.22	3004.99	1952.12	2003.59	1442.94	2545.38	9231.98	4610.38	5293.91	2269.81	3221.51	3394.92	7494.48	5405.77	2143.16	3489.89	3604.7	2705.33	3442.67	5126.75	1851.69	2040.13	1997.26	14497.48	2970.2	2165.66	1340.77	2979.49	3543.94	2061.15	2897.65	1221.39	3296.33	3030.13	1620.14	4103.36	3322.73	1697.03	3321.62	2928.59	328.03	0	2342.69	1370.52	3038.77	0	1720.11	3442.35	0	202.68	2051.79	5594.14	777.44	0.58	4917.7	2415.92	2645.37	3316.44
K562:K562:36		1383.18	457.76	4361.65	1198.21	4014.69	1373.11	811.5	1746.32	959.7	2548.26	1665.43	5588.49	1106.95	2484.62	5711.17	26168.92	7596.81	4190.06	3395.45	3167.06	34367.58	42158.36	9853.69	1746.39	1425.52	4489.08	1519.74	5001.74	186.29	1965.56	2842.59	245.85	858.08	0	0	4580.33	5111.31	1254.3	958.57	2705.17	4079.16	1894.05	0	1924.59	2702.19	2863.25	1852.89	2593.71	2437.4	1801.17	1485.39	5484.59	2796.41	2182.84	3063.69	2144.36	1886.93	2051.48	2247.2	6091.09	2021.93	1923.66	3013.02	2617.74	3509.78	2186.67	2226.41	1467.85	2527.63	8514.72	4045.41	5237.52	2205.33	3385.73	3251.35	6608.24	5407.52	2451.25	3920.9	3031.03	2923.3	3364.65	4678.99	1979.78	1730.53	2010.48	13505.03	2343.62	1913.54	1551.38	3180.82	2490.16	1807.81	3203.38	1102.65	3033.02	2492.04	1492.63	3855.8	3192.98	1744.71	4362.14	3007.35	731.82	45.65	3636.69	1527.36	2458	0.16	1438.54	2648.14	0	68.51	1611.65	4942.76	1119.48	20.74	5739.84	2545.1	2334.18	3622.36
K562:K562:37		1530.11	967.83	4493.63	1013.91	3250.88	1960.58	829.09	913.86	1226.19	2573.86	1690.63	5240.39	1248.04	2636.36	5059.3	23803.76	7318.93	5443.84	4787.5	2448.9	26449.93	44588.28	4861.99	1837.21	1306.37	4423.72	3222.44	6191.24	558.5	1905.38	2818.03	111.11	408.63	0	0	4515.22	5600.24	711.89	1229.14	2608.27	5116.01	1854.69	69.35	2043.74	2583.54	2377.16	1975.99	2514.17	2678.52	1753.62	1793.75	6088.96	2446.83	2106.06	2294.68	2524.17	2173.83	2168.07	2086.08	4327.51	2246.59	2362.49	3655.66	2748.19	2858.62	1798.15	1836.17	1597.65	2713.84	7743.95	4249.73	5053.62	2161.6	3259.87	3427.34	7779.44	5559.25	2634.45	3980.04	3069.63	3497.73	3337.15	5050.55	1358.31	1872.63	1835.96	14180.99	2539.8	2040.55	1776.2	3382.35	3147.35	1472.18	2639.4	1128.63	3247.89	2970.57	1622.14	5472.27	2898.28	1962.06	3531.5	2559.75	571.12	158.71	3665.9	1843.65	2510.06	0	1818.84	2122.73	0	216.78	1402.7	3863.45	1021.79	1.57	4903.08	1598.14	2474.89	3950.02
K562:K562:38		1459.84	1025.87	2943.88	553.79	3722.15	1546.51	637.41	1131.2	1536.35	1648.67	1276.65	6645.28	1552.06	3029.24	6680.79	20090.49	6814.05	4161.73	2830.38	3122.81	25793.91	34361.83	10637.61	1711.75	1413.26	4125.55	1326.21	6158.54	472.51	1946.82	3354.8	299.7	675.04	0	0	4144.36	4467.37	1210.58	912.1	2223.52	4814.23	1536.68	0	2267.44	2675.22	2439.26	2649.21	2916.72	2779.09	1787.55	2016.04	3393.37	3220.13	2317.41	3089.55	2220.35	1931.95	1865.99	1347.96	5715.8	2383.62	1904.11	3030.42	2752.28	3039.55	1830.93	2027.49	1642.59	2993.08	10487.76	5647.31	6087.04	2365.29	3864.15	3516.83	8321.12	6017.23	2315.55	4005.13	3225.82	1942.21	2509.8	5001.44	1944.96	1957.29	1777.65	16187.87	3043.01	2053.51	1298.94	3578.44	3717.03	2332.25	2905.37	1374.05	3397.07	3861.27	2072.25	5562.07	2836.94	2161.79	3505.84	3397.19	488.48	31.6	2461.11	1642.19	2739.81	0	1197.61	3600.9	0	182.58	2373.96	4461.64	979	25.6	3504.92	1610.6	2561.11	3855.64
K562:K562:39		1356.14	555.83	4606.42	1378.02	3196.38	3031.3	995.6	1704.08	1541.3	2765.9	1787.42	5227.8	589.02	2237.8	5740.99	34469.12	6303.78	3988.86	2945.89	2713.32	9196.45	11286.75	3199.39	2071.4	1691.7	4933.97	2521.97	8466.79	1280.6	1690.12	2499.95	705.28	795.49	0	0	5602.68	6524.33	1111.22	1230.07	2918.67	6000.19	2632.83	0	2035.62	3317.85	2522.62	1644.52	2419.3	2533.28	1876.39	1465.53	3845.44	2448.07	1911.71	3117.07	2453.26	2297.46	1418.12	1660.39	3622.91	2168.59	2203.26	2928.86	2189.48	2645	2066.64	2105.38	1588.32	3132.9	9124.69	4651.73	5415.39	2155.54	2968.19	3372.03	7591.82	5516.55	2229.51	3657.93	4638.83	2010.27	3013.95	4693.8	1047.5	2319.18	2129.85	12627.38	3078.92	1751.63	1478.5	3492.76	3760	2084.19	3029.5	1579	2741.14	2867.6	1974.52	5655.31	3114.99	2061.29	3368.22	3409.62	820.39	110.67	3055.74	2280.31	3593.87	0	1536.88	3059.86	0	438.34	1990.42	4996.57	1095.47	3.28	5274.25	1830.12	2426.84	3688.68
K562:K562:40		1748.45	1498.92	2956.62	1018.91	2793.17	1821.45	919.38	1670.4	986.95	2305.6	1575.81	6250.26	1097.42	2607.92	7216.56	23081.25	6719.09	5080.21	4371.4	2713.31	11595.13	14070.56	13967.22	1540.06	1321.41	5353.09	1786.18	3011.45	1184.1	2233.94	2270.28	213.41	623.69	0	0	4171.2	4881.42	831.95	1301.42	2235.23	5773.94	1794.72	0	1638.38	3202.95	2795.39	2116.13	2702.32	2981.52	2213.62	1357.75	3602.88	3091.85	2057.67	4026.6	2138.47	2498.83	1994.48	2557.3	4775.99	2162.23	2584.74	2634.85	3220.74	3034.54	2021.66	2306.83	1955.5	2404.34	11065.59	4024.15	5126.53	2652.36	3000.55	3053.54	8168.56	7066.86	2734	5349.67	3901.16	3337.58	3337.71	5359.42	1059.07	1645.98	2710.52	15376.26	3815.38	2342.57	2318.34	3467.04	2686.13	2168.43	4342.31	1386.07	3902.12	3739	2223.64	4804	3802.69	2231.58	4981.56	2608.55	318.63	94.64	3951.11	2096.46	1865.31	0	1236.86	4066.95	0	80.7	2038.98	5256.49	961.73	76.66	6192.82	2633.23	2457.99	4019.7
K562:K562:41		1485.45	1963.33	3698.44	1208.11	3975	1258.55	433.76	1871.89	999.43	2525.67	1842.98	5324.67	1279.09	1951.93	7398.93	24160.09	7775.33	5495.93	3776.23	4001.07	10575.64	16205.57	12202.77	1872.25	1267.7	5655.17	1163.19	5249.94	1829.5	2257.16	3367.77	423.18	661.57	0	0	4403.24	4980.95	1039.62	1026.17	2391.41	6254.62	2432.51	0	1964.78	3958.92	3285.02	1843.82	2576.3	2797.44	2214.24	1535.05	6007.96	2390.57	2169.99	3018.19	2668.35	2450.93	2073.21	1671.4	5182.62	2433.8	2077.65	3401.7	3145.96	3243.8	2315.28	1730.89	1737.82	3353.39	10248.68	5014.64	5354.21	2308.72	3064.33	3627.58	7270.61	5436.33	2827.61	4303.7	3345.49	2670.94	3679.94	5315.47	1399.78	2096.6	1923.68	15927.88	2650.66	2044.24	1871.56	2629.79	2965.65	1931.71	2830.83	1668.97	3518.12	3247.91	1364.06	3504.27	3265.75	2124.76	4065.33	2807.95	654.25	1.5	4000.7	1617.98	2632.11	0	1545.53	3463.73	0	230.8	2113.61	4528.93	1014.03	1.54	6258.27	2398.9	2858.01	4025.46
K562:K562:42		1096.44	629.16	3420.86	642.36	2927.08	1913.5	564.77	1728.12	1040.4	2214.03	1600.82	5828.24	1400.61	2799.99	6547.03	21784.32	5756	5591.81	3102.5	2876.14	26757.49	46709.49	6350.95	1689.01	977.03	3188.77	3767.84	5589.32	1780.85	1269.05	2250.1	248.94	724.77	0	0	3017.25	3936.19	1365.42	1572.99	2328.74	5006.5	1490.6	17.37	1691.79	2667.73	2458.33	1569.37	2557.54	2521.08	1860.9	1643.21	4364.18	2175.39	1685.18	3270.12	1982.43	2166.86	1784.2	2432.66	4172.76	2273.33	1779.88	3099.26	2301.82	3297.52	1867.11	2151.08	1680.67	2554.07	9811.08	4726.55	5427.46	2373.04	3353.57	3282.82	7287.61	5242.88	2251.08	4027.59	3470.97	2786.23	3067.1	4753.75	1316.66	1983	1492.7	16619.73	2682.36	2242.95	1641.44	3020.3	3320.77	1796.25	3367.8	1412.48	3483.12	2910.63	2140.63	5226.74	3459.99	1697.33	3402.96	3231.86	385.03	5.8	2792.45	2379.42	2302.37	0	1237.74	3192.82	0	188.46	1635.95	4396.93	764.23	1.33	3589.76	2230.47	2224.21	3517.29
HL60:HL60:1		1655.08	1583.28	464.4	15.83	32.13	4202.1	621.22	820.77	796.83	737.17	1623	6090.71	3347.41	909.65	3549.21	15030.16	7956.93	1719.35	747.8	9221.97	0	0	2469.82	1440.88	2785.56	3122.54	866.77	5.23	0	1406.02	1330.71	0	161.86	7607.3	616.71	8177.31	7056.36	3.84	1325.52	3244.84	7891.49	605.75	18403.55	13924.73	4747.18	2006.92	2571.6	4805.22	3436.23	1521.55	4921.51	4929.69	8468.6	6388.61	7881.86	6702	3339	4978.5	1987.05	5041.74	4049.82	2546.35	1792.28	3422.76	6451.86	4388.49	3346	2448.39	4015.38	14871.48	7208.59	6389.15	1871.24	2120.21	8067.95	5098.71	8287.91	6801.63	2411.03	3228.36	3411.32	7126.09	7665.65	530.99	3164.37	2903.76	17387.33	3852.06	2927.23	3880.73	7657.18	4513.9	4010.78	4781.73	2386.12	1987.04	4599.2	1342.52	2685.42	7533.53	3294.22	5663.54	5491.65	239.56	0	1515.35	682.91	4047.83	0	195.33	1347.09	0	835.07	3467.14	2301.89	1569.86	0	3298.56	1140.02	800.16	1886.2
